"","title","url","imdbRating","ratingCount","duration","year","type","nrOfWins","nrOfNominations","nrOfPhotos","nrOfNewsArticles","nrOfUserReviews","nrOfGenre","Action","Adult","Adventure","Animation","Biography","Comedy","Crime","Documentary","Drama","Family","Fantasy","FilmNoir","GameShow","History","Horror","Music","Musical","Mystery","News","RealityTV","Romance","SciFi","Short","Sport","TalkShow","Thriller","War","Western","Recommendation"
"5483","TiMER","http://www.imdb.com/title/tt1179794/",6.6,"7739","5940",2009,"video.movie","1","1","2","34",35,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5487","Ein göttliches Paar","http://www.imdb.com/title/tt1182937/",7.1,"16469","10020",2008,"video.movie","3","11","5","408",131,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Good"
"5488","Bachna Ae Haseeno - Liebe auf Umwegen","http://www.imdb.com/title/tt1182972/",6.3,"4649","9120",2008,"video.movie","0","0","3","234",33,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"5489","Chocolate","http://www.imdb.com/title/tt1183252/",7,"13235","6600",2008,"video.movie","1","5","7","113",77,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"5490","Dostana","http://www.imdb.com/title/tt1185420/",6.5,"7402","8700",2008,"video.movie","2","10","8","492",61,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"5492","Star Wars: The Clone Wars","http://www.imdb.com/title/tt1185834/",5.7,"31854","5880",2008,"video.movie","0","0","80","858",223,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5494","Le silence de Lorna","http://www.imdb.com/title/tt1186369/",7.1,"5705","6300",2008,"video.movie","2","5","14","17",21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"5496","Triangle","http://www.imdb.com/title/tt1187064/",6.9,"40558","5940",2009,"video.movie","1","3","7","323",245,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Average"
"5499","My Name Is Khan","http://www.imdb.com/title/tt1188996/",7.8,"40079","9900",2010,"video.movie","9","11","7","988",225,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Good"
"5504","The Chaser","http://www.imdb.com/title/tt1190539/",7.9,"24232","7500",2008,"video.movie","6","5","6","34",89,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"5505","An American Carol","http://www.imdb.com/title/tt1190617/",4.4,"8021","4980",2008,"video.movie","0","0","15","78",199,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fair"
"5507","Rango","http://www.imdb.com/title/tt1192628/",7.3,"135706","6420",2011,"video.movie","27","17","77","2064",319,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"5509","Gregs Tagebuch - Von Idioten umzingelt!","http://www.imdb.com/title/tt1196141/",6.2,"24237","5640",2010,"video.movie","4","8","12","967",89,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5510","Gesetz der Rache","http://www.imdb.com/title/tt1197624/",7.4,"169746","6540",2009,"video.movie","2","5","75","1139",403,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"5511","Shopping-Center King - Hier gilt mein Gesetz","http://www.imdb.com/title/tt1197628/",5.8,"45823","5160",2009,"video.movie","0","0","72","374",233,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5514","Wie das Leben so spielt","http://www.imdb.com/title/tt1201167/",6.4,"87760","8760",2009,"video.movie","0","0","103","1741",297,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5516","Last Vegas","http://www.imdb.com/title/tt1204975/",6.7,"60360","6300",2013,"video.movie","0","0","48","750",129,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5518","Jack Ryan: Shadow Recruit","http://www.imdb.com/title/tt1205537/",6.5,"17306","6300",2014,"video.movie","0","0","31","1053",114,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Average"
"5519","Auge um Auge","http://www.imdb.com/title/tt1206543/",6.9,"35848","6960",2013,"video.movie","1","5","70","916",158,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Average"
"5521","Disaster Movie","http://www.imdb.com/title/tt1213644/",1.9,"63745","5220",2008,"video.movie","0","0","22","459",344,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poor"
"5522","We Need to Talk About Kieran","http://www.imdb.com/title/tt1215172/",7.8,"21","6000",2011,"video.movie","0","0","10","0",1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"5524","TinkerBell - Die Suche nach dem verlorenen Schatz","http://www.imdb.com/title/tt1216516/",6.7,"4883","4860",2009,"video.movie","0","0","3","56",13,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5525","Triage","http://www.imdb.com/title/tt1217070/",6.6,"7424","5940",2009,"video.movie","0","0","16","81",20,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"Average"
"5528","Resident Evil: Afterlife","http://www.imdb.com/title/tt1220634/",5.9,"106108","5820",2010,"video.movie","1","8","50","2203",399,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5529","Welcome to Sajjanpur","http://www.imdb.com/title/tt1221139/",7,"2093","7980",2008,"video.movie","0","0","0","0",30,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"5532","London River","http://www.imdb.com/title/tt1227787/",6.8,"2659","5280",2009,"video.movie","3","4","5","93",13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Average"
"5534","Mission: Impossible - Phantom Protokoll","http://www.imdb.com/title/tt1229238/",7.4,"270171","7980",2011,"video.movie","3","19","132","2040",471,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"5535","Jane Eyre","http://www.imdb.com/title/tt1229822/",7.4,"44727","7200",2011,"video.movie","4","11","52","1313",157,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"5537","Stichtag - Schluss mit gemütlich","http://www.imdb.com/title/tt1231583/",6.6,"217783","5700",2010,"video.movie","0","0","95","1616",270,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5538","Fish Tank","http://www.imdb.com/title/tt1232776/",7.3,"36818","7380",2009,"video.movie","20","22","8","908",102,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"5539","Kurôzu zero II","http://www.imdb.com/title/tt1232831/",7.3,"2295","7980",2009,"video.movie","0","0","0","0",7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"5541","Reykjavík Rotterdam","http://www.imdb.com/title/tt1233576/",6.8,"1531","5280",2008,"video.movie","5","2","0","0",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Average"
"5542","Greenberg","http://www.imdb.com/title/tt1234654/",6.1,"23925","6420",2010,"video.movie","1","9","45","1009",141,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"5543","RoboCop","http://www.imdb.com/title/tt1234721/",6.6,"45479","7020",2014,"video.movie","0","0","42","1923",362,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Average"
"5544","Frozen: Etwas hat überlebt","http://www.imdb.com/title/tt1235448/",5.3,"7890","5400",2009,"video.movie","1","13","6","49",49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"Average"
"5548","Betty Anne Waters","http://www.imdb.com/title/tt1244754/",7.2,"28025","6420",2010,"video.movie","6","4","54","712",100,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"5549","[Rec] 2","http://www.imdb.com/title/tt1245112/",6.6,"42496","5100",2009,"video.movie","5","3","10","5",133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5550","Das ist das Ende","http://www.imdb.com/title/tt1245492/",6.9,"197539","6420",2013,"video.movie","6","7","61","2089",586,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5551","AFI's 10 Top 10: America's 10 Greatest Films in 10 Classic Genres","http://www.imdb.com/title/tt1245701/",7.2,"77","7920",2008,"video.movie","0","0","0","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"5553","Shrink","http://www.imdb.com/title/tt1247692/",6.7,"13282","6240",2009,"video.movie","0","0","21","97",41,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5556","Kick-Ass","http://www.imdb.com/title/tt1250777/",7.8,"328140","7020",2010,"video.movie","7","30","119","7291",783,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"5557","Middle Men","http://www.imdb.com/title/tt1251757/",6.5,"29685","6300",2009,"video.movie","0","0","61","295",28,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5558","La femme invisible","http://www.imdb.com/title/tt1252602/",5.9,"89","5400",2009,"video.movie","0","0","0","0",1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5562","L'armée du crime","http://www.imdb.com/title/tt1258120/",6.6,"2146","8340",2009,"video.movie","1","0","14","13",18,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Average"
"5563","The Cabin in the Woods","http://www.imdb.com/title/tt1259521/",7.1,"197627","5700",2012,"video.movie","8","13","37","2075",877,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"Good"
"5564","New Moon - Biss zur Mittagsstunde","http://www.imdb.com/title/tt1259571/",4.6,"181568","7800",2009,"video.movie","16","19","225","14255",905,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fair"
"5565","Red Riding: In the Year of Our Lord 1983","http://www.imdb.com/title/tt1259573/",7.3,"4589","6000",2009,"video.movie","0","0","9","9",25,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Good"
"5566","Red Riding: In the Year of Our Lord 1974","http://www.imdb.com/title/tt1259574/",7.1,"7544","6120",2009,"video.movie","4","9","9","35",38,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Good"
"5569","Dark House","http://www.imdb.com/title/tt1260567/",5,"1632","5100",2009,"video.movie","1","2","2","138",39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Average"
"5570","World's Greatest Dad","http://www.imdb.com/title/tt1262981/",7,"22506","5940",2009,"video.movie","0","0","22","227",109,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"5571","Crazy Heart","http://www.imdb.com/title/tt1263670/",7.3,"51954","6720",2009,"video.movie","25","14","68","2681",210,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"5572","Der kleine Nick","http://www.imdb.com/title/tt1264904/",7.2,"6544","5460",2009,"video.movie","0","0","12","11",14,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"5574","X-Men: Erste Entscheidung","http://www.imdb.com/title/tt1270798/",7.8,"344481","7920",2011,"video.movie","6","17","80","12346",657,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Good"
"5576","Becoming Mayan: Creating Apocalypto","http://www.imdb.com/title/tt1274417/",7.6,"28","1440",2007,"video.movie","0","0","0","0",0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Good"
"5578","Love Aaj Kal","http://www.imdb.com/title/tt1275863/",6.8,"6923","7680",2009,"video.movie","14","36","2","614",59,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"5579","Die Königin und der Leibarzt","http://www.imdb.com/title/tt1276419/",7.6,"20731","8220",2012,"video.movie","18","27","13","525",62,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"5580","War Stories","http://www.imdb.com/title/tt1276994/",8.4,"9","7140",2006,"video.movie","0","0","0","0",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Excellent"
"5581","Madagascar 3: Flucht durch Europa","http://www.imdb.com/title/tt1277953/",7,"82063","5580",2012,"video.movie","1","19","71","990",146,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"5582","Zombie Girl: The Movie","http://www.imdb.com/title/tt1278480/",7.1,"356","5340",2009,"video.movie","1","0","10","54",5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"5583","Date Night - Gangster für eine Nacht","http://www.imdb.com/title/tt1279935/",6.3,"102933","5280",2010,"video.movie","4","7","46","2513",195,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"5584","Smash His Camera","http://www.imdb.com/title/tt1280015/",7,"500","5220",2010,"video.movie","1","3","9","113",3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"5586","Bad Teacher","http://www.imdb.com/title/tt1284575/",5.7,"124646","5520",2011,"video.movie","5","3","46","1571",282,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5590","Tropic Thunder: Rain of Madness","http://www.imdb.com/title/tt1286750/",7.4,"2661","1800",2008,"video.movie","0","0","0","0",2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Good"
"5591","More Than a Game","http://www.imdb.com/title/tt1286821/",7.7,"3388","6300",2008,"video.movie","1","3","25","91",8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Good"
"5594","Liberace - Zuviel des Guten ist wundervoll","http://www.imdb.com/title/tt1291580/",7.1,"22539","7080",2013,"video.movie","24","19","48","2155",129,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"5599","See prang","http://www.imdb.com/title/tt1292575/",6.9,"1501","7200",2008,"video.movie","3","3","0","0",14,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Average"
"5602","Last Night","http://www.imdb.com/title/tt1294688/",6.6,"30221","5580",2010,"video.movie","0","0","24","153",72,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"5605","Blitz","http://www.imdb.com/title/tt1297919/",6.2,"51579","5820",2011,"video.movie","0","0","18","248",104,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Average"
"5606","Eva - Gefühle kann man nicht programmieren","http://www.imdb.com/title/tt1298554/",6.6,"5244","5640",2011,"video.movie","15","28","6","21",14,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Average"
"5607","The Watch - Nachbarn der 3 rt","http://www.imdb.com/title/tt1298649/",5.7,"80542","6120",2012,"video.movie","0","0","9","1011",188,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Average"
"5608","Short Term 12","http://www.imdb.com/title/tt1299384/",7.3,"188","1260",2008,"video.movie","7","0","0","0",1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Good"
"5610","Der blutige Pfad Gottes 2","http://www.imdb.com/title/tt1300851/",6.4,"43377","7080",2009,"video.movie","0","0","37","225",180,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5611","Defendor","http://www.imdb.com/title/tt1303828/",6.9,"27790","6060",2009,"video.movie","2","6","36","221",84,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5616","South Park: Imaginationland","http://www.imdb.com/title/tt1308667/",8.5,"2737","4020",2008,"video.movie","0","0","0","0",6,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Excellent"
"5617","Afstiros katallilo","http://www.imdb.com/title/tt1309409/",6.2,"617","6600",2008,"video.movie","0","0","0","0",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5620","Animal Kingdom","http://www.imdb.com/title/tt1313092/",7.3,"36151","6780",2010,"video.movie","36","36","26","1013",143,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"5621","Die Bucht","http://www.imdb.com/title/tt1313104/",8.5,"32257","5520",2009,"video.movie","26","8","34","372",138,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Excellent"
"5622","Devil - Fahrstuhl zur Hölle","http://www.imdb.com/title/tt1314655/",6.3,"83012","4800",2010,"video.movie","0","0","56","760",297,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"Average"
"5625","Little Big Soldier","http://www.imdb.com/title/tt1319718/",7,"9508","5760",2010,"video.movie","0","0","0","38",29,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"5626","Gullivers Reisen - Da kommt was Großes auf uns zu","http://www.imdb.com/title/tt1320261/",4.9,"42438","5100",2010,"video.movie","0","0","35","576",110,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fair"
"5627","The Reef","http://www.imdb.com/title/tt1320291/",5.8,"9081","5640",2010,"video.movie","0","0","3","151",81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Average"
"5628","Sterben will gelernt sein","http://www.imdb.com/title/tt1321509/",5.6,"28268","5520",2010,"video.movie","0","0","101","335",94,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5629","Gangster Squad","http://www.imdb.com/title/tt1321870/",6.8,"133802","6780",2013,"video.movie","1","1","112","2464",233,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5630","Bernhard Victor Christoph Carl von Bülow genannt Loriot","http://www.imdb.com/title/tt1322894/",6.7,"9","5400",2008,"video.movie","0","0","0","0",0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5631","Warner at War","http://www.imdb.com/title/tt1323555/",8.2,"66","2820",2008,"video.movie","0","0","0","0",3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Excellent"
"5632","Pulse 3","http://www.imdb.com/title/tt1323946/",3.9,"1304","5460",2008,"video.movie","0","0","5","11",14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Fair"
"5634","Dev.D","http://www.imdb.com/title/tt1327035/",8.1,"13521","8640",2009,"video.movie","6","11","4","48",102,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Excellent"
"5636","Il solitario","http://www.imdb.com/title/tt1329241/",4.9,"34","5100",2008,"video.movie","0","0","0","0",0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fair"
"5641","Tokyo Mater","http://www.imdb.com/title/tt1330219/",6.7,"833","420",2008,"video.movie","0","0","6","10",1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Average"
"5646","The Age of Believing: The Disney Live Action Classics","http://www.imdb.com/title/tt1334578/",7.4,"87","4800",2008,"video.movie","0","0","0","0",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"5648","The Supermarket","http://www.imdb.com/title/tt1337549/",6.2,"20","6960",2009,"video.movie","0","0","0","0",1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5649","Die Tochter","http://www.imdb.com/title/tt1337557/",4.6,"7","6000",2008,"video.movie","0","0","6","0",0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fair"
"5650","Take","http://www.imdb.com/title/tt1339181/",6.9,"53","3720",2008,"video.movie","0","0","0","24",5,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5651","An American Girl: Chrissa setzt sich durch","http://www.imdb.com/title/tt1340418/",6.1,"478","5460",2009,"video.movie","0","0","0","0",3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5654","Brestskaya krepost","http://www.imdb.com/title/tt1343703/",7.5,"4881","8280",2010,"video.movie","3","5","23","3",27,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"5655","Why Be Good? Sexuality & Censorship in Early Cinema","http://www.imdb.com/title/tt1345531/",5.7,"71","4200",2007,"video.movie","0","0","0","0",3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5659","Jack and the Giants","http://www.imdb.com/title/tt1351685/",6.3,"77069","6840",2013,"video.movie","2","3","79","1647",180,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5660","Nude Nuns with Big Guns","http://www.imdb.com/title/tt1352388/",3.9,"4106","5460",2010,"video.movie","0","0","15","84",51,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Fair"
"5662","I'm Still Here","http://www.imdb.com/title/tt1356864/",6.2,"11405","6480",2010,"video.movie","1","0","9","649",101,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5666","Bad Sitter","http://www.imdb.com/title/tt1366344/",5.7,"48813","4860",2011,"video.movie","0","0","25","828",110,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5668","Merantau","http://www.imdb.com/title/tt1368116/",6.7,"4958","8040",2009,"video.movie","1","0","3","220",30,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5670","Kûki ningyô","http://www.imdb.com/title/tt1371630/",7,"3073","7500",2009,"video.movie","1","3","0","2",26,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"5672","Kindsköpfe","http://www.imdb.com/title/tt1375670/",5.9,"132374","6120",2010,"video.movie","3","4","41","1806",293,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5678","The Company You Keep - Die Akte Grant","http://www.imdb.com/title/tt1381404/",6.4,"18758","7500",2012,"video.movie","2","1","48","669",97,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Average"
"5680","Green Lantern: First Flight","http://www.imdb.com/title/tt1384590/",7.1,"7387","4620",2009,"video.movie","0","0","13","160",27,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"5681","Der Plan","http://www.imdb.com/title/tt1385826/",7.1,"161299","6360",2011,"video.movie","1","7","47","1780",385,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Good"
"5682","Cop Out - Geladen und entsichert","http://www.imdb.com/title/tt1385867/",5.7,"64710","6420",2010,"video.movie","0","0","91","1223",165,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"5683","Ein Mann von Welt","http://www.imdb.com/title/tt1386683/",7,"3531","6780",2010,"video.movie","3","7","3","5",15,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
